;ADM1251_grau;ADM1258_grau;ADM1259_grau;ADM1271_grau;ADM1272_grau;ADM1276_grau;ADM1451_grau;ADM1551_grau;ADM1552_grau;ADM1951_grau;ADM1952_grau;ADM1953_grau;CRE1100_grau;ECO1101_grau;ECO1310_grau;FIL0201_grau;JUR1016_grau;JUR1018_grau;LET1040_grau;MAT1127_grau;MAT1128_grau;MAT1129_grau;PSI1033_grau;SOC0201_grau;SOC0203_grau;id;semestre
291;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;0.7;0.8800000000000001;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2637;1
292;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.95;1.0;-1.0;0.58;-1.0;0.7;-1.0;-1.0;aluno2638;1
293;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;aluno2639;1
294;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2640;1
295;0.8;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2641;1
296;1.0;-1.0;-1.0;-1.0;0.54;0.95;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2642;1
297;-1.0;-1.0;-1.0;0.78;-1.0;0.65;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;0.52;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2643;1
298;1.0;-1.0;0.97;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2644;1
299;0.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;0.93;-1.0;-1.0;0.75;-1.0;-1.0;aluno2646;1
300;-1.0;0.6;-1.0;0.0;-1.0;-1.0;-1.0;0.61;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2648;1
301;0.8;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2649;1
302;0.78;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2650;1
303;0.5;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2651;1
304;-1.0;-1.0;0.78;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;0.71;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2652;1
305;1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2653;1
306;0.8400000000000001;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2654;1
307;-1.0;-1.0;0.0;-1.0;0.5;-1.0;-1.0;0.45;0.71;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2655;1
308;-1.0;-1.0;0.63;0.65;0.5;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;aluno2656;1
309;0.9;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;0.74;-1.0;0.8;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;0.9;-1.0;aluno2657;1
310;0.5;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.61;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2659;1
311;-1.0;0.7;-1.0;-1.0;0.5;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2660;1
312;1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2661;1
313;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;0.75;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.36;-1.0;0.9800000000000001;-1.0;-1.0;aluno2662;1
314;0.6;-1.0;0.61;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2663;1
315;0.8;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2664;1
316;0.51;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;0.52;-1.0;-1.0;-1.0;-1.0;-1.0;0.48;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2665;1
317;0.77;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2666;1
318;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.82;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;aluno2667;1
319;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;0.78;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;aluno2668;1
320;0.5700000000000001;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.47000000000000003;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2669;1
321;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.1;-1.0;-1.0;-1.0;-1.0;aluno2670;1
322;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.0;-1.0;aluno2671;1
323;0.65;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2672;1
324;0.65;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2673;1
325;0.8800000000000001;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.4;-1.0;0.9;0.32999999999999996;-1.0;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2674;1
326;0.96;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;0.9;-1.0;0.97;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.93;-1.0;aluno2675;1
327;0.77;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2676;1
328;0.72;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2677;1
329;0.51;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;0.39;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2678;1
330;0.85;-1.0;0.97;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;0.99;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;0.93;-1.0;aluno2679;1
331;0.82;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2681;1
332;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2682;1
333;0.75;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;0.82;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;0.35;-1.0;-1.0;-1.0;0.85;-1.0;aluno2683;1
334;0.5;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2684;1
335;-1.0;-1.0;-1.0;0.35;-1.0;-1.0;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;0.77;0.8;-1.0;aluno2685;1
336;0.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.31;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2686;1
337;1.0;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;0.53;-1.0;-1.0;aluno2687;1
338;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.58;-1.0;0.7;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;0.53;-1.0;-1.0;-1.0;-1.0;aluno2688;1
339;-1.0;0.99;1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;aluno2690;1
340;1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;0.99;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2691;1
341;0.9199999999999999;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;0.99;-1.0;0.97;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9800000000000001;-1.0;aluno2693;1
342;1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2694;1
343;1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2695;1
344;1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2697;1
345;0.64;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;0.8;-1.0;0.9;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;0.72;-1.0;aluno2698;1
346;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2699;1
347;0.11000000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.37;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;0.1;-1.0;-1.0;-1.0;-1.0;aluno2700;1
348;0.6;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2701;1
349;0.72;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;0.32;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2702;1
350;0.78;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2703;1
351;0.8800000000000001;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2704;1
352;0.55;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;0.54;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;0.15;-1.0;-1.0;-1.0;0.72;-1.0;aluno2706;1
353;0.76;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2707;1
354;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;0.75;-1.0;-1.0;0.7;-1.0;0.74;0.6;-1.0;aluno2708;1
355;0.8699999999999999;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2709;1
356;0.77;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2710;1
357;1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2711;1
358;1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2712;1
359;1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2713;1
360;0.12;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.37;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2714;1
361;-1.0;-1.0;0.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;0.9;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;0.6599999999999999;-1.0;aluno2715;1
362;0.73;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2716;1
363;0.22999999999999998;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;0.32999999999999996;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2717;1
364;0.9;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;0.93;-1.0;0.8;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;aluno2718;1
365;0.08;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2719;1
366;0.6;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2720;1
367;0.13;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.52;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2722;1
368;0.73;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2723;1
369;0.85;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2724;1
370;0.75;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;-1.0;-1.0;0.32;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2725;1
371;0.21000000000000002;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.1;-1.0;-1.0;-1.0;-1.0;-1.0;0.13999999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2727;1
372;-1.0;0.53;-1.0;-1.0;-1.0;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;0.22000000000000003;-1.0;-1.0;-1.0;-1.0;aluno2729;1
373;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2730;1
374;0.7;-1.0;0.55;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.1;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;0.29;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2732;1
375;0.03;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;0.44000000000000006;-1.0;-1.0;-1.0;-1.0;-1.0;0.22000000000000003;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2733;1
376;0.5;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2734;1
377;0.8099999999999999;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2735;1
378;0.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.02;-1.0;-1.0;-1.0;0.1;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2736;1
379;0.95;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2737;1
380;0.6;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2738;1
381;0.5;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.04;-1.0;-1.0;-1.0;0.32;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2739;1
382;0.97;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2740;1
383;0.93;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2741;1
384;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;0.8699999999999999;aluno2743;1
385;0.8699999999999999;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2745;1
386;0.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.4;-1.0;-1.0;-1.0;0.21000000000000002;-1.0;-1.0;-1.0;-1.0;-1.0;0.35;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2746;1
387;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;0.5;0.36;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.04;-1.0;-1.0;-1.0;-1.0;aluno2748;1
388;0.8699999999999999;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;0.75;-1.0;0.85;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;aluno2749;1
389;0.9199999999999999;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2750;1
390;0.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2752;1
391;0.9199999999999999;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2753;1
392;0.9;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;0.48;-1.0;-1.0;-1.0;-1.0;-1.0;0.42000000000000004;-1.0;-1.0;-1.0;-1.0;-1.0;aluno2754;1
