id;ADM1251_grau__value_count__value_0;ADM1251_grau__abs_energy;"ADM1251_grau__fft_coefficient__coeff_0__attr_""abs""";MAT1127_grau__value_count__value_0;ADM1951_grau__value_count__value_0;ADM1951_grau__abs_energy;"ADM1951_grau__fft_coefficient__coeff_0__attr_""abs""";MAT1127_grau__abs_energy;"MAT1127_grau__fft_coefficient__coeff_0__attr_""abs""";ADM1259_grau__value_count__value_0;ADM1951_grau__quantile__q_0.4;ADM1951_grau__quantile__q_0.3;ADM1951_grau__sum_values;ADM1951_grau__quantile__q_0.9;ADM1951_grau__quantile__q_0.8;ADM1951_grau__quantile__q_0.7;ADM1951_grau__minimum;ADM1951_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ADM1951_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ADM1951_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;"ADM1951_grau__fft_coefficient__coeff_0__attr_""real""";ADM1951_grau__maximum;ADM1951_grau__mean;ADM1951_grau__median;ADM1951_grau__quantile__q_0.2;ADM1951_grau__quantile__q_0.1;ADM1951_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ADM1951_grau__quantile__q_0.6;ADM1251_grau__quantile__q_0.9;ADM1251_grau__quantile__q_0.8;ADM1251_grau__sum_values;ADM1251_grau__quantile__q_0.3;ADM1251_grau__quantile__q_0.4;ADM1251_grau__quantile__q_0.6;ADM1251_grau__quantile__q_0.2;ADM1251_grau__quantile__q_0.1;ADM1251_grau__minimum;ADM1251_grau__quantile__q_0.7;ADM1251_grau__mean;ADM1251_grau__maximum;"ADM1251_grau__fft_coefficient__coeff_0__attr_""real""";ADM1251_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;ADM1251_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ADM1251_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ADM1251_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ADM1251_grau__median;ECO1101_grau__value_count__value_0;ECO1101_grau__abs_energy;"ECO1101_grau__fft_coefficient__coeff_0__attr_""abs""";ECO1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;ECO1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ECO1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ECO1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ECO1101_grau__quantile__q_0.1;ECO1101_grau__maximum;ECO1101_grau__mean;ECO1101_grau__median;ECO1101_grau__minimum;ECO1101_grau__quantile__q_0.2;ECO1101_grau__quantile__q_0.4;ECO1101_grau__quantile__q_0.6;ECO1101_grau__sum_values;ECO1101_grau__quantile__q_0.9;ECO1101_grau__quantile__q_0.7;"ECO1101_grau__fft_coefficient__coeff_0__attr_""real""";ECO1101_grau__quantile__q_0.3;ECO1101_grau__quantile__q_0.8;ADM1259_grau__abs_energy;"ADM1259_grau__fft_coefficient__coeff_0__attr_""abs""";"SOC0201_grau__fft_coefficient__coeff_0__attr_""angle""";SOC0201_grau__median;SOC0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;SOC0201_grau__mean;SOC0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;SOC0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;SOC0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;"SOC0201_grau__fft_coefficient__coeff_0__attr_""real""";SOC0201_grau__minimum;SOC0201_grau__quantile__q_0.1;SOC0201_grau__quantile__q_0.2;SOC0201_grau__quantile__q_0.3;SOC0201_grau__quantile__q_0.4;SOC0201_grau__quantile__q_0.6;SOC0201_grau__maximum;SOC0201_grau__sum_values;SOC0201_grau__quantile__q_0.7;SOC0201_grau__quantile__q_0.9;SOC0201_grau__quantile__q_0.8;MAT1127_grau__minimum;MAT1127_grau__quantile__q_0.4;MAT1127_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;MAT1127_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;MAT1127_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;MAT1127_grau__quantile__q_0.3;MAT1127_grau__sum_values;MAT1127_grau__quantile__q_0.9;MAT1127_grau__quantile__q_0.8;MAT1127_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;MAT1127_grau__quantile__q_0.2;"MAT1127_grau__fft_coefficient__coeff_0__attr_""real""";MAT1127_grau__maximum;MAT1127_grau__quantile__q_0.6;MAT1127_grau__mean;MAT1127_grau__median;MAT1127_grau__quantile__q_0.1;MAT1127_grau__quantile__q_0.7;"FIL0201_grau__fft_coefficient__coeff_0__attr_""angle""";FIL0201_grau__mean;FIL0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;FIL0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;FIL0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;FIL0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;"FIL0201_grau__fft_coefficient__coeff_0__attr_""real""";FIL0201_grau__maximum;FIL0201_grau__median;FIL0201_grau__minimum;FIL0201_grau__quantile__q_0.7;FIL0201_grau__quantile__q_0.2;FIL0201_grau__quantile__q_0.3;FIL0201_grau__quantile__q_0.4;FIL0201_grau__quantile__q_0.6;FIL0201_grau__quantile__q_0.8;FIL0201_grau__quantile__q_0.9;FIL0201_grau__sum_values;FIL0201_grau__quantile__q_0.1;SOC0201_grau__abs_energy;"SOC0201_grau__fft_coefficient__coeff_0__attr_""abs""";"FIL0201_grau__fft_coefficient__coeff_0__attr_""abs""";FIL0201_grau__abs_energy;ADM1259_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ADM1259_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ADM1259_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ADM1259_grau__quantile__q_0.9;"ADM1259_grau__fft_coefficient__coeff_0__attr_""real""";ADM1259_grau__quantile__q_0.8;ADM1259_grau__quantile__q_0.7;ADM1259_grau__quantile__q_0.6;ADM1259_grau__quantile__q_0.4;ADM1259_grau__quantile__q_0.3;ADM1259_grau__quantile__q_0.2;ADM1259_grau__sum_values;ADM1259_grau__quantile__q_0.1;ADM1259_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;ADM1259_grau__median;ADM1259_grau__mean;ADM1259_grau__maximum;ADM1259_grau__minimum
aluno3298;0.0;0.0576;0.24;0.0;0.0;0.36;0.6;0.07839999999999998;0.27999999999999997;0.0;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.16456336168871946;0.11636386898494802;0.23272773796989604;0.6;0.6;0.6;0.6;0.6;0.6;0.3679748633418613;0.6;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.09309109518795841;0.046545547593979206;0.14718994533674454;0.06582534467548778;0.24;0.0;0.16000000000000003;0.4;0.15515182531326405;0.10970890779247965;0.2453165755612409;0.07757591265663202;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.7395999999999999;0.86;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.27999999999999997;0.27999999999999997;0.07679623545473574;0.1717216028928686;0.05430313885964241;0.27999999999999997;0.27999999999999997;0.27999999999999997;0.27999999999999997;0.10860627771928481;0.27999999999999997;0.27999999999999997;0.27999999999999997;0.27999999999999997;0.27999999999999997;0.27999999999999997;0.27999999999999997;0.27999999999999997;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.527430637456668;0.23587415175383122;0.16678821221175882;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.33357642442351765;0.86;0.86;0.86;0.86
aluno3299;0.0;0.7921;0.89;0.0;0.0;0.6560999999999999;0.8099999999999999;0.9025;0.95;0.0;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.22216053827977125;0.15709122312967982;0.31418244625935965;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.49676606551151276;0.8099999999999999;0.89;0.89;0.89;0.89;0.89;0.89;0.89;0.89;0.89;0.89;0.89;0.89;0.89;0.3452128113220125;0.17260640566100624;0.545829380623761;0.2441023198382672;0.89;0.0;0.5328999999999999;0.73;0.2831520811967069;0.20021875672127534;0.4477027503992646;0.14157604059835344;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.9801;0.99;0.0;0.8;0.3103036506265281;0.8;0.15515182531326405;0.4906331511224818;0.2194178155849593;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.95;0.95;0.2605586560071391;0.5826268669579471;0.18424279255950105;0.95;0.95;0.95;0.95;0.3684855851190021;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.0;0.93;0.25507321061751514;0.5703610381798851;0.18036399692666946;0.3607279938533389;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.6400000000000001;0.8;0.93;0.8649000000000001;0.6071585245140712;0.2715295467863871;0.19200038382516424;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.3840007676503285;0.99;0.99;0.99;0.99
aluno3301;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.2742722694811991;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.6132914389031022;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.3878795632831601;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;0.0;1.0;1.0;-0.3878795632831601;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;-0.6132914389031022;-0.2742722694811991;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0
aluno3303;0.0;0.6084;0.78;0.0;0.0;0.6084;0.78;0.48999999999999994;0.7;0.0;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.21393237019533531;0.15127302968043244;0.30254605936086487;0.78;0.78;0.78;0.78;0.78;0.78;0.47836732234441975;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.30254605936086487;0.15127302968043244;0.47836732234441975;0.21393237019533531;0.78;0.0;0.36;0.6;0.23272773796989604;0.16456336168871946;0.3679748633418613;0.11636386898494802;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1.0;1.0;0.0;0.6;0.23272773796989604;0.6;0.11636386898494802;0.3679748633418613;0.16456336168871946;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.19199058863683935;0.42930400723217155;0.13575784714910602;0.7;0.7;0.7;0.7;0.27151569429821204;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.0;0.6;0.16456336168871946;0.3679748633418613;0.11636386898494802;0.23272773796989604;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.36;0.6;0.6;0.36;0.6132914389031022;0.2742722694811991;0.19393978164158004;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.3878795632831601;1.0;1.0;1.0;1.0
aluno3304;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.2742722694811991;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.6132914389031022;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.3878795632831601;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;0.0;1.0;1.0;-0.3878795632831601;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;0.0;0.8;0.3103036506265281;0.8;0.15515182531326405;0.4906331511224818;0.2194178155849593;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;-1.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6400000000000001;0.8;1.0;1.0;-0.6132914389031022;-0.2742722694811991;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0
aluno3305;0.0;0.9216;0.96;0.0;0.0;1.0;1.0;1.0;1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.2742722694811991;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.6132914389031022;-1.0;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.37236438075183365;0.18618219037591682;0.5887597813469782;0.26330137870195114;0.96;0.0;0.5625;0.75;0.2909096724623701;0.20570420211089932;0.4599685791773267;0.14545483623118505;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.8649000000000001;0.93;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.5703610381798851;0.25507321061751514;0.18036399692666946;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.93;0.3607279938533389;0.93;0.93;0.93;0.93
aluno3306;0.0;0.5184;0.72;0.0;0.0;0.39690000000000003;0.63;0.3721;0.61;0.0;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.17279152977315543;0.12218206243419542;0.24436412486839085;0.63;0.63;0.63;0.63;0.63;0.63;0.3863736065089544;0.63;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.27927328556387526;0.13963664278193763;0.4415698360102336;0.19747603402646333;0.72;0.0;0.4489000000000001;0.67;0.25987930739971726;0.1837624205524034;0.4109052640650785;0.12993965369985863;0.67;0.67;0.67;0.67;0.67;0.67;0.67;0.67;0.67;0.67;0.67;0.67;0.67;0.67;0.8280999999999998;0.9099999999999999;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.61;0.61;0.16730608438353145;0.3741077777308924;0.11830326680136383;0.61;0.61;0.61;0.61;0.23660653360272765;0.61;0.61;0.61;0.61;0.61;0.61;0.61;0.61;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.558095209401823;0.24958776522789114;0.17648520129383782;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.35297040258767565;0.9099999999999999;0.9099999999999999;0.9099999999999999;0.9099999999999999
aluno3307;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.2742722694811991;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.6132914389031022;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.3878795632831601;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;0.0;1.0;1.0;-0.3878795632831601;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;0.0;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-1.0;-1.0;-1.0;-1.0;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
aluno3309;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016900000000000002;0.13;0.05042434322681082;0.03565539503255588;0.07972788705740329;0.02521217161340541;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.0;0.0;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
aluno3310;0.0;0.016900000000000002;0.13;0.0;0.0;0.10889999999999997;0.32999999999999996;0.10889999999999997;0.32999999999999996;0.0;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.09050984892879568;0.06400012794172141;0.12800025588344283;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.2023861748380237;0.32999999999999996;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.05042434322681082;0.02521217161340541;0.07972788705740329;0.03565539503255588;0.13;0.0;0.1521;0.39;0.15127302968043244;0.10696618509766766;0.23918366117220988;0.07563651484021622;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.81;0.9;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.32999999999999996;0.32999999999999996;0.09050984892879568;0.2023861748380237;0.06400012794172141;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.12800025588344283;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.551962295012792;0.24684504253307918;0.17454580347742205;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.3490916069548441;0.9;0.9;0.9;0.9
aluno3311;0.0;0.6560999999999999;0.8099999999999999;0.0;1.0;0.0;0.0;0.28090000000000004;0.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.31418244625935965;0.15709122312967982;0.49676606551151276;0.22216053827977125;0.8099999999999999;0.0;0.5328999999999999;0.73;0.2831520811967069;0.20021875672127534;0.4477027503992646;0.14157604059835344;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.9409;0.97;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;0.53;0.14536430282503554;0.32504446261864417;0.10278808427003742;0.53;0.53;0.53;0.53;0.20557616854007485;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.5948926957360091;0.2660441013967631;0.18812158819233263;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.37624317638466526;0.97;0.97;0.97;0.97
aluno3313;0.0;0.9409;0.97;0.0;0.0;0.7744000000000002;0.8800000000000001;0.2916;0.54;0.0;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.24135959714345523;0.17066700784459046;0.3413340156891809;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.53969646623473;0.8800000000000001;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.37624317638466526;0.18812158819233263;0.5948926957360091;0.2660441013967631;0.97;0.0;0.6400000000000001;0.8;0.3103036506265281;0.2194178155849593;0.4906331511224818;0.15515182531326405;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.7395999999999999;0.86;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.54;0.54;0.14810702551984753;0.33117737700767524;0.10472748208645323;0.54;0.54;0.54;0.54;0.20945496417290646;0.54;0.54;0.54;0.54;0.54;0.54;0.54;0.54;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.527430637456668;0.23587415175383122;0.16678821221175882;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.33357642442351765;0.86;0.86;0.86;0.86
