;ARQ1000_grau;ARQ1001_grau;ARQ1002_grau;ARQ1101_grau;ARQ1102_grau;ARQ1103_grau;ART1020_grau;ART1027_grau;ART1028_grau;ART1029_grau;ART1030_grau;ART1210_grau;ART1420_grau;CIV1301_grau;CRE0700_grau;CRE1100_grau;CRE1141_grau;HIS1430_grau;HIS1850_grau;MAT1071_grau;MAT1072_grau;SOC1139_grau;id;semestre
2330;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;-1.0;0.82;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;0.7;aluno434;3
2331;0.85;-1.0;-1.0;0.55;-1.0;-1.0;0.73;-1.0;0.19;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;aluno435;1
2332;-1.0;0.63;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.8;0.51;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno435;2
2333;-1.0;-1.0;0.73;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;0.38;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;0.65;aluno435;3
2334;0.78;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;0.7;-1.0;0.76;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno436;1
2335;-1.0;0.65;-1.0;-1.0;0.76;-1.0;-1.0;0.8300000000000001;-1.0;0.8800000000000001;-1.0;0.93;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno436;2
2336;-1.0;-1.0;0.82;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.16;0.8800000000000001;aluno436;3
2337;0.75;-1.0;-1.0;0.44000000000000006;-1.0;-1.0;0.8;-1.0;0.54;-1.0;-1.0;-1.0;0.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno437;1
2338;-1.0;0.0;-1.0;0.58;-1.0;-1.0;-1.0;0.7;-1.0;0.64;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno437;2
2339;-1.0;-1.0;-1.0;-1.0;-1.0;0.48;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.36;0.43;aluno437;3
2340;0.5599999999999999;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.8300000000000001;-1.0;0.61;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;aluno44;1
2341;-1.0;0.55;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;0.86;-1.0;0.52;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno44;2
2342;-1.0;-1.0;0.42000000000000004;-1.0;-1.0;0.53;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5700000000000001;0.78;aluno44;3
2343;0.95;-1.0;-1.0;0.74;-1.0;-1.0;0.9;-1.0;0.8;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;aluno440;1
2344;-1.0;0.8099999999999999;-1.0;-1.0;0.77;-1.0;-1.0;0.78;-1.0;0.9400000000000001;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno440;2
2345;-1.0;-1.0;0.82;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;0.6;aluno440;3
2346;0.8400000000000001;-1.0;-1.0;0.51;-1.0;-1.0;0.8800000000000001;-1.0;0.42000000000000004;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;aluno444;1
2347;-1.0;0.61;-1.0;-1.0;0.16999999999999998;-1.0;-1.0;-1.0;0.52;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno444;2
2348;-1.0;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;0.0;-1.0;0.41;-1.0;-1.0;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno444;3
2349;0.9099999999999999;-1.0;-1.0;0.72;-1.0;-1.0;0.73;-1.0;0.79;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;aluno446;1
2350;-1.0;0.8099999999999999;-1.0;-1.0;0.64;-1.0;-1.0;0.6900000000000001;-1.0;0.54;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno446;2
2351;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;0.7;aluno446;3
2352;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;0.3;-1.0;0.78;aluno448;1
2353;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;0.51;0.58;-1.0;aluno448;2
2354;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.95;0.75;-1.0;-1.0;-1.0;aluno448;3
2355;0.9400000000000001;-1.0;-1.0;0.71;-1.0;-1.0;0.9;-1.0;0.77;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;aluno449;1
2356;-1.0;0.64;-1.0;-1.0;0.53;-1.0;-1.0;0.85;-1.0;0.86;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno449;2
2357;-1.0;-1.0;0.72;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;0.6799999999999999;aluno449;3
2358;0.89;-1.0;-1.0;0.79;-1.0;-1.0;0.9;-1.0;0.78;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;aluno452;1
2359;-1.0;0.64;-1.0;-1.0;0.77;-1.0;-1.0;0.9099999999999999;-1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno452;2
2360;-1.0;-1.0;0.89;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.93;1.0;aluno452;3
2361;0.8;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.7;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.43;-1.0;-1.0;aluno457;1
2362;-1.0;0.7;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.72;-1.0;0.67;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;aluno457;2
2363;-1.0;-1.0;0.52;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;0.52;-1.0;-1.0;0.6799999999999999;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;0.5;0.85;aluno457;3
2364;0.64;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.7;-1.0;0.76;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;aluno46;1
2365;-1.0;0.74;-1.0;-1.0;0.7;-1.0;-1.0;0.78;-1.0;0.8300000000000001;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno46;2
2366;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.96;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;0.9;0.8;aluno46;3
2367;0.86;-1.0;-1.0;0.62;-1.0;-1.0;0.8800000000000001;-1.0;0.75;-1.0;-1.0;-1.0;0.45;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;aluno460;1
2368;-1.0;0.0;-1.0;-1.0;0.75;-1.0;-1.0;0.8699999999999999;-1.0;0.71;-1.0;0.93;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno460;2
2369;-1.0;0.72;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;0.63;aluno460;3
2370;0.9199999999999999;-1.0;-1.0;0.61;-1.0;-1.0;0.86;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno464;1
2371;-1.0;0.5599999999999999;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.9199999999999999;-1.0;0.73;-1.0;0.86;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno464;2
2372;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.52;0.73;aluno464;3
2373;0.8099999999999999;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.9;-1.0;0.77;-1.0;-1.0;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;aluno47;1
2374;-1.0;0.79;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;1.0;-1.0;0.78;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno47;2
2375;-1.0;-1.0;0.79;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;0.8;aluno47;3
2376;0.6799999999999999;-1.0;-1.0;0.51;-1.0;-1.0;0.75;-1.0;0.5;-1.0;-1.0;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;aluno480;1
2377;-1.0;0.74;-1.0;-1.0;0.64;-1.0;-1.0;0.93;-1.0;0.6;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno480;2
2378;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;aluno480;3
2379;0.76;-1.0;-1.0;0.89;-1.0;-1.0;0.93;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno481;1
2380;-1.0;0.8;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.8300000000000001;-1.0;0.96;-1.0;0.96;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno481;2
2381;-1.0;-1.0;0.82;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.45;0.75;aluno481;3
2382;0.7;-1.0;-1.0;0.51;-1.0;-1.0;0.9199999999999999;-1.0;0.58;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.25;-1.0;-1.0;aluno482;1
2383;-1.0;0.6599999999999999;-1.0;-1.0;0.65;-1.0;-1.0;0.85;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno482;2
2384;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;aluno482;3
2385;0.8400000000000001;-1.0;-1.0;0.53;-1.0;-1.0;0.78;-1.0;0.71;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno488;1
2386;-1.0;0.51;-1.0;-1.0;0.55;-1.0;-1.0;0.8699999999999999;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno488;2
2387;-1.0;-1.0;-1.0;-1.0;-1.0;0.48;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno488;3
2388;0.8699999999999999;-1.0;-1.0;0.8;-1.0;-1.0;1.0;-1.0;0.72;-1.0;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;aluno50;1
2389;-1.0;0.76;-1.0;-1.0;0.76;-1.0;-1.0;0.95;-1.0;0.9;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno50;2
2390;-1.0;-1.0;0.89;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.9;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;0.64;0.85;aluno50;3
2391;0.8099999999999999;-1.0;-1.0;0.85;-1.0;-1.0;0.8800000000000001;-1.0;0.75;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;aluno52;1
2392;-1.0;0.63;-1.0;-1.0;0.79;-1.0;-1.0;1.0;-1.0;0.8800000000000001;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno52;2
2393;-1.0;-1.0;0.76;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5700000000000001;0.75;aluno52;3
2394;0.72;-1.0;-1.0;0.55;-1.0;-1.0;0.8400000000000001;-1.0;0.85;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;aluno56;1
2395;-1.0;0.58;-1.0;-1.0;0.73;-1.0;-1.0;0.74;-1.0;0.78;-1.0;0.9;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno56;2
2396;-1.0;-1.0;0.74;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;0.73;aluno56;3
2397;0.76;-1.0;-1.0;0.79;-1.0;-1.0;0.79;-1.0;0.73;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;aluno58;1
2398;-1.0;0.67;-1.0;-1.0;0.72;-1.0;-1.0;0.9800000000000001;-1.0;0.6900000000000001;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno58;2
2399;-1.0;-1.0;0.67;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;0.6;aluno58;3
2400;0.8800000000000001;-1.0;-1.0;0.7;-1.0;-1.0;0.76;-1.0;0.53;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;aluno62;1
2401;-1.0;0.5900000000000001;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.96;-1.0;0.6;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno62;2
2402;-1.0;-1.0;0.67;-1.0;-1.0;0.55;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;0.96;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;0.61;0.78;aluno62;3
2403;0.8;-1.0;-1.0;0.79;-1.0;-1.0;0.9;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.97;-1.0;-1.0;aluno63;1
2404;-1.0;0.79;-1.0;-1.0;0.78;-1.0;-1.0;0.95;-1.0;0.71;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno63;2
2405;-1.0;-1.0;0.79;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;0.9099999999999999;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;0.67;0.8;aluno63;3
2406;0.79;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.8300000000000001;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;aluno67;1
2407;-1.0;0.5700000000000001;-1.0;-1.0;0.76;-1.0;-1.0;0.96;-1.0;0.75;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno67;2
2408;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;0.7;aluno67;3
2409;0.8099999999999999;0.52;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.06999999999999999;-1.0;-1.0;aluno769;1
2410;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;aluno769;2
2411;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.09;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;aluno769;3
2412;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;0.78;aluno772;1
2413;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;0.43;-1.0;aluno772;2
2414;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;0.55;-1.0;aluno772;3
2415;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;0.7;aluno773;1
2416;-1.0;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno773;2
2417;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno773;3
2418;0.9800000000000001;-1.0;-1.0;0.77;-1.0;-1.0;0.8800000000000001;-1.0;0.58;-1.0;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;aluno776;1
2419;-1.0;0.8300000000000001;-1.0;-1.0;0.61;-1.0;-1.0;0.95;-1.0;0.6599999999999999;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno776;2
2420;-1.0;-1.0;0.9;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;0.8800000000000001;aluno776;3
2421;0.85;-1.0;-1.0;0.82;-1.0;-1.0;0.93;-1.0;0.89;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;aluno777;1
2422;-1.0;0.89;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.9400000000000001;-1.0;0.63;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno777;2
2423;-1.0;-1.0;0.93;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;0.77;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9800000000000001;aluno777;3
2424;0.6799999999999999;-1.0;-1.0;0.67;-1.0;-1.0;0.9800000000000001;-1.0;0.58;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;aluno778;1
2425;-1.0;0.8800000000000001;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.9099999999999999;-1.0;0.75;-1.0;0.95;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno778;2
2426;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.6599999999999999;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;0.78;aluno778;3
2427;0.95;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;0.9;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;aluno782;1
2428;-1.0;0.9199999999999999;-1.0;-1.0;0.9;-1.0;-1.0;1.0;-1.0;0.9800000000000001;-1.0;0.95;-1.0;-1.0;-1.0;0.97;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno782;2
2429;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.99;0.93;aluno782;3
2430;0.75;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;aluno784;1
2431;-1.0;0.9099999999999999;-1.0;-1.0;0.8;-1.0;-1.0;0.99;-1.0;0.9;-1.0;0.93;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno784;2
2432;-1.0;-1.0;0.89;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;0.9099999999999999;0.85;aluno784;3
2433;0.9400000000000001;-1.0;-1.0;0.75;-1.0;-1.0;0.9;-1.0;0.0;-1.0;-1.0;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;aluno785;1
2434;-1.0;0.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno785;2
2435;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;aluno785;3
2436;0.8;-1.0;-1.0;0.77;-1.0;-1.0;0.8800000000000001;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;aluno788;1
2437;-1.0;0.86;-1.0;-1.0;0.72;-1.0;-1.0;0.8800000000000001;-1.0;1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno788;2
2438;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9099999999999999;0.9;aluno788;3
2439;0.93;-1.0;-1.0;0.77;-1.0;-1.0;0.8800000000000001;-1.0;0.64;-1.0;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;aluno789;1
2440;-1.0;0.78;-1.0;-1.0;0.62;-1.0;-1.0;0.8300000000000001;-1.0;0.73;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno789;2
2441;-1.0;-1.0;0.85;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;0.74;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;0.85;aluno789;3
