;ARQ1000_grau;ARQ1001_grau;ARQ1101_grau;ART1020_grau;ART1028_grau;ART1420_grau;CRE1100_grau;HIS1430_grau;MAT1071_grau;SOC1139_grau;id;semestre
677;0.9400000000000001;-1.0;0.97;0.8800000000000001;-1.0;1.0;-1.0;-1.0;0.0;-1.0;aluno3430;1
678;0.75;-1.0;0.8300000000000001;0.85;-1.0;0.86;0.93;-1.0;0.62;-1.0;aluno3431;1
679;0.79;-1.0;0.72;0.8;-1.0;0.86;0.93;-1.0;0.79;-1.0;aluno3432;1
680;0.71;-1.0;0.7;0.8699999999999999;-1.0;0.8800000000000001;0.8800000000000001;-1.0;0.55;-1.0;aluno3433;1
681;0.74;-1.0;0.41;0.5;-1.0;0.74;0.9199999999999999;-1.0;0.5;-1.0;aluno3436;1
682;0.73;-1.0;0.65;0.9;-1.0;0.78;0.93;-1.0;0.27;-1.0;aluno3437;1
683;0.74;-1.0;0.9400000000000001;0.8;-1.0;0.76;0.93;-1.0;0.62;-1.0;aluno3438;1
684;0.6;-1.0;0.71;0.85;-1.0;0.72;0.93;-1.0;0.5700000000000001;-1.0;aluno3453;1
685;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;0.51;-1.0;aluno3457;1
686;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;aluno3458;1
687;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;aluno3459;1
688;0.9199999999999999;-1.0;0.73;0.85;0.32999999999999996;0.0;-1.0;-1.0;0.54;-1.0;aluno346;1
689;0.75;-1.0;0.82;0.8300000000000001;-1.0;0.86;0.8699999999999999;-1.0;0.62;-1.0;aluno3464;1
690;0.75;-1.0;0.9;0.67;-1.0;0.9199999999999999;0.73;-1.0;0.74;-1.0;aluno3465;1
691;0.76;-1.0;0.89;0.86;-1.0;1.0;0.8300000000000001;-1.0;0.76;-1.0;aluno3470;1
692;0.78;-1.0;0.75;0.78;-1.0;0.9199999999999999;0.8699999999999999;-1.0;0.64;-1.0;aluno3472;1
693;0.9;-1.0;0.77;0.9099999999999999;-1.0;1.0;0.95;-1.0;0.9199999999999999;-1.0;aluno3482;1
694;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;aluno3483;1
695;0.9099999999999999;-1.0;0.8300000000000001;0.9800000000000001;-1.0;0.9199999999999999;0.77;-1.0;0.8099999999999999;-1.0;aluno3484;1
696;0.0;-1.0;0.0;0.8;-1.0;0.96;0.8699999999999999;-1.0;0.82;-1.0;aluno3490;1
697;0.9199999999999999;0.95;0.96;-1.0;-1.0;0.0;-1.0;0.89;-1.0;-1.0;aluno3492;1
698;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;aluno3493;1
699;0.75;-1.0;0.82;0.75;-1.0;0.8;0.8300000000000001;-1.0;0.53;-1.0;aluno3495;1
700;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;aluno3497;1
701;0.82;-1.0;0.82;0.93;-1.0;0.96;0.8;-1.0;0.72;-1.0;aluno3499;1
702;-1.0;-1.0;0.77;-1.0;0.0;1.0;-1.0;-1.0;-1.0;-1.0;aluno35;1
703;0.9400000000000001;-1.0;0.86;0.8;-1.0;1.0;0.8699999999999999;-1.0;0.8800000000000001;-1.0;aluno3501;1
704;0.76;-1.0;0.74;0.71;-1.0;0.96;0.93;-1.0;0.5;-1.0;aluno3502;1
705;0.8800000000000001;-1.0;0.85;0.8;-1.0;0.9800000000000001;0.93;-1.0;0.93;-1.0;aluno3503;1
706;0.78;-1.0;0.6900000000000001;0.8;-1.0;0.8800000000000001;0.93;-1.0;0.5;-1.0;aluno3505;1
707;0.6799999999999999;-1.0;0.76;0.8;-1.0;0.9;0.8699999999999999;-1.0;0.8400000000000001;-1.0;aluno3507;1
708;0.6599999999999999;-1.0;0.71;0.74;-1.0;0.8;0.8300000000000001;-1.0;0.3;-1.0;aluno3508;1
709;0.71;-1.0;0.8300000000000001;0.8;-1.0;0.8;0.8699999999999999;-1.0;0.5;-1.0;aluno3509;1
710;0.79;-1.0;0.54;0.78;0.0;0.74;-1.0;-1.0;0.15;-1.0;aluno351;1
711;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3510;1
712;0.78;-1.0;0.8;0.7;-1.0;0.9199999999999999;0.8699999999999999;-1.0;0.5900000000000001;-1.0;aluno3511;1
713;0.9400000000000001;-1.0;0.74;0.9;-1.0;0.9;-1.0;-1.0;0.5;-1.0;aluno3513;1
714;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;aluno3514;1
715;0.82;-1.0;0.8300000000000001;0.8;-1.0;0.86;0.8300000000000001;-1.0;0.6;-1.0;aluno3517;1
716;0.79;-1.0;0.55;0.7;-1.0;0.86;0.8699999999999999;-1.0;0.5;-1.0;aluno3518;1
717;0.67;-1.0;0.6;0.62;0.0;0.6;-1.0;-1.0;0.09;-1.0;aluno352;1
718;0.82;-1.0;0.52;0.6599999999999999;-1.0;0.9400000000000001;0.8699999999999999;-1.0;0.32999999999999996;-1.0;aluno3520;1
719;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;aluno3521;1
720;0.6900000000000001;-1.0;0.8;0.77;-1.0;0.8;0.8699999999999999;-1.0;0.58;-1.0;aluno3522;1
721;0.95;-1.0;0.9099999999999999;0.93;-1.0;1.0;0.77;-1.0;0.53;-1.0;aluno3524;1
722;0.76;-1.0;0.8300000000000001;0.8;-1.0;0.86;0.8300000000000001;-1.0;0.5;-1.0;aluno3525;1
723;0.8099999999999999;-1.0;0.79;0.6799999999999999;-1.0;1.0;0.9;-1.0;0.55;-1.0;aluno3526;1
724;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0;-1.0;aluno3527;1
725;0.73;-1.0;0.6900000000000001;0.7;-1.0;0.8;0.73;-1.0;0.52;-1.0;aluno3528;1
726;0.78;-1.0;0.51;0.65;0.0;0.5;-1.0;-1.0;0.58;-1.0;aluno353;1
727;0.75;-1.0;0.8300000000000001;0.86;-1.0;0.96;0.8300000000000001;-1.0;0.55;-1.0;aluno3530;1
728;0.8300000000000001;-1.0;0.9099999999999999;0.7;-1.0;0.96;0.9;-1.0;0.58;-1.0;aluno3532;1
729;0.61;-1.0;0.8699999999999999;0.8699999999999999;-1.0;0.86;0.8300000000000001;-1.0;0.7;-1.0;aluno3533;1
730;0.8099999999999999;-1.0;0.67;0.72;-1.0;0.8800000000000001;0.8699999999999999;-1.0;0.5;-1.0;aluno3534;1
731;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;aluno3535;1
732;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;aluno3536;1
733;0.9199999999999999;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.29;-1.0;aluno3538;1
734;0.73;-1.0;0.78;0.86;-1.0;0.9400000000000001;0.9;-1.0;0.8699999999999999;-1.0;aluno3539;1
735;0.76;-1.0;0.55;0.8;0.42000000000000004;0.51;-1.0;-1.0;0.52;-1.0;aluno354;1
736;0.8800000000000001;-1.0;0.9099999999999999;0.78;-1.0;0.9800000000000001;0.9199999999999999;-1.0;1.0;-1.0;aluno3540;1
737;0.82;-1.0;0.67;0.73;-1.0;0.9;0.75;-1.0;0.77;-1.0;aluno3541;1
738;0.82;-1.0;0.8400000000000001;0.8300000000000001;-1.0;0.96;0.82;-1.0;0.64;-1.0;aluno3542;1
739;0.71;-1.0;0.85;0.8800000000000001;-1.0;0.9;0.9400000000000001;-1.0;0.8099999999999999;-1.0;aluno3543;1
740;0.8699999999999999;-1.0;0.7;0.7;-1.0;0.9199999999999999;0.8699999999999999;-1.0;0.67;-1.0;aluno3546;1
741;0.8400000000000001;-1.0;0.79;0.86;-1.0;1.0;0.8699999999999999;-1.0;0.73;-1.0;aluno3547;1
742;0.77;-1.0;0.76;0.8800000000000001;-1.0;0.78;0.9;-1.0;0.72;-1.0;aluno3549;1
743;0.86;-1.0;0.82;0.8300000000000001;-1.0;1.0;0.8699999999999999;-1.0;0.97;-1.0;aluno3550;1
744;0.73;-1.0;0.72;0.8300000000000001;-1.0;0.96;0.85;-1.0;0.9400000000000001;-1.0;aluno3552;1
745;0.6900000000000001;-1.0;0.85;1.0;-1.0;1.0;0.8699999999999999;-1.0;0.97;-1.0;aluno3553;1
746;0.97;-1.0;0.96;0.86;-1.0;1.0;0.95;-1.0;1.0;-1.0;aluno3554;1
747;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;1.0;-1.0;-1.0;0.95;-1.0;aluno3555;1
748;0.85;-1.0;0.75;0.8099999999999999;-1.0;0.9199999999999999;0.82;-1.0;0.67;-1.0;aluno3556;1
749;0.67;-1.0;0.74;0.8300000000000001;-1.0;0.78;0.8300000000000001;-1.0;0.93;-1.0;aluno3557;1
750;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.96;0.0;-1.0;0.71;-1.0;aluno3559;1
751;0.79;-1.0;0.8099999999999999;0.75;-1.0;0.8800000000000001;0.8400000000000001;-1.0;0.73;-1.0;aluno3560;1
752;0.79;0.63;0.8400000000000001;0.96;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;aluno3561;1
753;0.82;-1.0;0.71;0.75;-1.0;0.86;0.85;-1.0;0.8300000000000001;-1.0;aluno3562;1
754;0.75;-1.0;0.85;0.8099999999999999;-1.0;0.9199999999999999;0.77;-1.0;0.77;-1.0;aluno3564;1
755;-1.0;-1.0;0.8400000000000001;-1.0;0.55;0.96;0.9800000000000001;0.0;0.8400000000000001;-1.0;aluno3565;1
756;0.8800000000000001;-1.0;0.74;0.8300000000000001;-1.0;0.9199999999999999;0.8;-1.0;0.78;-1.0;aluno3566;1
757;0.85;-1.0;0.73;0.8300000000000001;-1.0;0.9199999999999999;0.85;-1.0;0.8099999999999999;-1.0;aluno3567;1
758;0.73;-1.0;0.6;0.67;0.44000000000000006;0.5700000000000001;-1.0;-1.0;0.6599999999999999;-1.0;aluno357;1
759;0.72;-1.0;0.8400000000000001;0.78;-1.0;0.9199999999999999;0.78;-1.0;0.78;-1.0;aluno3573;1
760;0.82;-1.0;0.8300000000000001;0.8800000000000001;-1.0;0.86;0.8;-1.0;0.63;-1.0;aluno3574;1
761;0.6900000000000001;-1.0;0.75;0.9;-1.0;0.82;0.85;-1.0;0.73;-1.0;aluno3576;1
762;0.65;-1.0;0.75;0.79;-1.0;0.8;0.8300000000000001;-1.0;0.8099999999999999;-1.0;aluno3577;1
763;-1.0;-1.0;0.78;-1.0;-1.0;0.9;-1.0;-1.0;0.95;-1.0;aluno3578;1
764;0.79;-1.0;0.93;0.8800000000000001;-1.0;0.86;0.8699999999999999;-1.0;0.9199999999999999;-1.0;aluno3579;1
765;0.74;-1.0;0.73;0.89;0.73;0.86;-1.0;-1.0;0.54;-1.0;aluno358;1
766;0.63;-1.0;0.78;0.8;-1.0;0.7;0.75;-1.0;0.71;-1.0;aluno3583;1
767;0.73;-1.0;0.7;0.8;-1.0;0.82;0.73;-1.0;0.73;-1.0;aluno3585;1
768;-1.0;-1.0;-1.0;-1.0;-1.0;0.96;-1.0;0.7;0.09;-1.0;aluno3587;1
769;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;0.78;-1.0;-1.0;aluno3588;1
770;-1.0;-1.0;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3589;1
771;0.73;-1.0;0.76;0.61;0.51;0.6799999999999999;-1.0;-1.0;0.78;-1.0;aluno359;1
772;-1.0;-1.0;0.8400000000000001;0.82;-1.0;1.0;-1.0;-1.0;0.0;-1.0;aluno3590;1
773;-1.0;-1.0;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;aluno3591;1
774;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;0.75;0.08;-1.0;aluno3592;1
775;0.78;-1.0;0.76;0.77;0.7;0.8800000000000001;-1.0;-1.0;0.5;-1.0;aluno3595;1
776;0.77;-1.0;0.75;0.85;0.6900000000000001;0.6599999999999999;-1.0;-1.0;0.4;-1.0;aluno3599;1
777;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno36;1
778;0.75;-1.0;0.55;0.85;0.18;0.72;-1.0;-1.0;0.6;-1.0;aluno360;1
779;0.95;-1.0;0.8300000000000001;0.85;0.64;0.85;-1.0;-1.0;0.86;-1.0;aluno3601;1
780;0.77;-1.0;0.6900000000000001;0.72;0.51;0.8;-1.0;-1.0;0.76;-1.0;aluno3604;1
781;0.8800000000000001;-1.0;0.6799999999999999;0.8300000000000001;0.6;0.73;-1.0;-1.0;0.9099999999999999;-1.0;aluno3607;1
782;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;0.78;-1.0;-1.0;aluno361;1
783;0.65;-1.0;0.8400000000000001;0.64;0.72;0.9099999999999999;-1.0;-1.0;0.5599999999999999;-1.0;aluno3613;1
784;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.54;0.6799999999999999;aluno362;1
785;0.9099999999999999;-1.0;0.78;0.6799999999999999;0.58;0.61;-1.0;-1.0;0.72;-1.0;aluno3626;1
786;0.9800000000000001;-1.0;0.74;0.78;0.7;0.77;-1.0;-1.0;0.55;-1.0;aluno363;1
787;0.82;-1.0;0.85;0.76;0.58;0.96;-1.0;-1.0;0.75;-1.0;aluno3630;1
788;0.9199999999999999;-1.0;0.9;0.8300000000000001;0.72;0.8800000000000001;-1.0;-1.0;0.8800000000000001;-1.0;aluno3631;1
789;0.74;-1.0;0.8;0.64;0.55;0.8;-1.0;-1.0;0.0;-1.0;aluno3632;1
790;0.82;-1.0;0.8099999999999999;0.8;0.73;0.82;-1.0;-1.0;0.8099999999999999;-1.0;aluno3634;1
791;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;aluno3635;1
792;0.74;-1.0;0.77;0.74;0.8;0.8800000000000001;-1.0;-1.0;0.74;-1.0;aluno3638;1
793;0.24;-1.0;0.35;0.9;0.37;0.24;-1.0;-1.0;0.22000000000000003;-1.0;aluno364;1
794;0.0;-1.0;0.8099999999999999;0.75;0.0;0.18;-1.0;-1.0;0.0;-1.0;aluno3640;1
795;0.9199999999999999;-1.0;0.67;0.8;0.44000000000000006;0.73;-1.0;-1.0;0.71;-1.0;aluno3641;1
796;0.78;-1.0;0.75;0.75;0.72;0.8699999999999999;-1.0;-1.0;0.73;-1.0;aluno3642;1
797;0.8400000000000001;-1.0;0.73;0.72;0.67;0.8699999999999999;-1.0;-1.0;0.6799999999999999;-1.0;aluno3643;1
798;0.9099999999999999;-1.0;0.71;0.85;0.75;0.74;-1.0;-1.0;0.8300000000000001;-1.0;aluno3644;1
799;0.79;-1.0;0.77;0.77;0.51;1.0;-1.0;-1.0;0.51;-1.0;aluno3645;1
800;0.74;-1.0;0.79;0.85;0.73;0.6599999999999999;-1.0;-1.0;0.55;-1.0;aluno3647;1
801;0.79;-1.0;0.0;0.9;0.13;1.0;-1.0;-1.0;0.0;-1.0;aluno3648;1
802;0.67;-1.0;0.73;0.8;0.6599999999999999;0.67;-1.0;-1.0;0.5599999999999999;-1.0;aluno3649;1
803;0.9400000000000001;-1.0;0.8099999999999999;0.82;0.65;0.8400000000000001;-1.0;-1.0;0.54;-1.0;aluno3650;1
804;0.74;-1.0;0.8;0.67;0.62;0.8699999999999999;-1.0;-1.0;0.64;-1.0;aluno3657;1
805;0.6799999999999999;-1.0;0.71;0.8;0.6599999999999999;0.78;-1.0;-1.0;0.5900000000000001;-1.0;aluno3664;1
806;0.6900000000000001;-1.0;0.8300000000000001;0.77;0.6599999999999999;0.96;-1.0;-1.0;0.86;-1.0;aluno3665;1
807;0.71;-1.0;0.76;0.6599999999999999;0.63;0.9099999999999999;-1.0;-1.0;0.51;-1.0;aluno3667;1
808;-1.0;-1.0;0.29;-1.0;-1.0;-1.0;-1.0;-1.0;0.38;-1.0;aluno367;1
809;0.82;-1.0;0.7;0.78;0.51;0.7;-1.0;-1.0;0.06999999999999999;-1.0;aluno3672;1
810;0.79;-1.0;0.82;0.8300000000000001;0.85;0.77;-1.0;-1.0;0.78;-1.0;aluno3674;1
811;0.6900000000000001;-1.0;0.6799999999999999;1.0;0.8300000000000001;0.9;-1.0;-1.0;0.5700000000000001;-1.0;aluno3676;1
812;0.71;-1.0;0.8;0.82;0.54;1.0;-1.0;-1.0;0.0;-1.0;aluno3677;1
813;0.7;-1.0;0.71;0.6799999999999999;0.6;0.64;-1.0;-1.0;0.37;-1.0;aluno3678;1
814;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;aluno3679;1
815;-1.0;-1.0;0.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno368;1
816;0.6799999999999999;-1.0;0.62;0.67;0.5;0.64;-1.0;-1.0;0.54;-1.0;aluno3681;1
817;0.72;-1.0;0.77;0.85;0.64;0.5900000000000001;-1.0;-1.0;0.71;-1.0;aluno3683;1
818;0.8300000000000001;-1.0;0.75;0.75;0.78;1.0;-1.0;-1.0;0.53;-1.0;aluno3684;1
819;0.78;-1.0;0.82;0.76;0.74;0.58;-1.0;-1.0;0.51;-1.0;aluno3685;1
820;0.9400000000000001;-1.0;0.71;0.78;0.64;0.7;-1.0;-1.0;0.62;-1.0;aluno3686;1
821;0.74;-1.0;0.82;0.77;0.73;0.9;-1.0;-1.0;0.0;-1.0;aluno3689;1
822;0.72;-1.0;0.73;0.78;0.61;0.7;-1.0;-1.0;0.33999999999999997;-1.0;aluno3692;1
823;0.76;-1.0;0.77;0.74;0.63;0.79;-1.0;-1.0;0.61;-1.0;aluno3694;1
824;0.8099999999999999;-1.0;0.72;0.8300000000000001;0.6799999999999999;0.6;-1.0;-1.0;0.5900000000000001;-1.0;aluno3696;1
825;0.77;-1.0;0.67;0.75;0.62;0.7;-1.0;-1.0;0.5700000000000001;-1.0;aluno3700;1
826;0.85;-1.0;0.45;0.64;0.55;0.8400000000000001;-1.0;-1.0;0.51;-1.0;aluno3702;1
827;0.75;-1.0;0.77;0.73;0.67;0.6;-1.0;-1.0;0.51;-1.0;aluno3707;1
828;0.73;-1.0;0.8;0.74;0.7;0.85;-1.0;-1.0;0.53;-1.0;aluno3708;1
829;0.65;-1.0;0.82;0.78;0.5599999999999999;0.55;-1.0;-1.0;0.0;-1.0;aluno3709;1
830;0.77;-1.0;0.65;0.8300000000000001;0.73;0.9199999999999999;-1.0;-1.0;0.5;-1.0;aluno371;1
831;0.76;-1.0;0.6799999999999999;0.67;0.73;0.77;-1.0;-1.0;0.6;-1.0;aluno3715;1
832;0.79;-1.0;0.82;0.8300000000000001;0.62;0.7;-1.0;-1.0;0.51;-1.0;aluno3717;1
833;0.22999999999999998;-1.0;0.32999999999999996;0.8400000000000001;0.13999999999999999;0.78;-1.0;-1.0;0.0;-1.0;aluno3720;1
834;0.86;-1.0;0.73;0.85;0.64;0.8099999999999999;-1.0;-1.0;0.52;-1.0;aluno3722;1
835;0.6;-1.0;0.75;0.78;0.73;0.63;-1.0;-1.0;0.55;-1.0;aluno3724;1
836;0.67;-1.0;0.8;0.76;0.6799999999999999;0.9;-1.0;-1.0;0.52;-1.0;aluno3725;1
837;0.67;-1.0;0.8099999999999999;0.8300000000000001;0.64;0.65;-1.0;-1.0;0.6599999999999999;-1.0;aluno3726;1
838;0.7;-1.0;0.74;0.76;0.72;0.8099999999999999;-1.0;-1.0;0.53;-1.0;aluno3727;1
839;0.76;-1.0;0.8;0.78;0.5599999999999999;0.79;-1.0;-1.0;0.0;-1.0;aluno3728;1
840;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;aluno3729;1
841;0.79;-1.0;0.64;0.8;0.71;0.9199999999999999;-1.0;-1.0;0.5700000000000001;-1.0;aluno373;1
842;0.96;-1.0;0.74;0.78;0.53;0.8099999999999999;-1.0;-1.0;0.5700000000000001;-1.0;aluno3731;1
843;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;0.0;-1.0;aluno3732;1
844;0.8;-1.0;0.75;0.79;0.6900000000000001;0.9;-1.0;-1.0;0.51;-1.0;aluno3733;1
845;0.78;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;0.8099999999999999;-1.0;aluno3734;1
846;0.8300000000000001;-1.0;0.86;0.85;0.8099999999999999;1.0;-1.0;-1.0;0.9199999999999999;-1.0;aluno3736;1
847;0.78;-1.0;0.7;0.86;0.67;0.75;-1.0;-1.0;0.55;-1.0;aluno3737;1
848;0.76;-1.0;0.6599999999999999;0.75;0.53;0.6;-1.0;-1.0;0.0;-1.0;aluno3738;1
849;0.8099999999999999;-1.0;0.86;0.85;0.86;1.0;-1.0;-1.0;0.95;-1.0;aluno3739;1
850;0.9;-1.0;0.86;0.75;0.79;0.65;-1.0;-1.0;0.85;-1.0;aluno3742;1
851;0.9099999999999999;-1.0;0.9199999999999999;0.77;0.93;0.8800000000000001;-1.0;-1.0;0.61;-1.0;aluno3746;1
852;0.6900000000000001;-1.0;0.76;0.8;0.32999999999999996;0.74;-1.0;-1.0;0.6;-1.0;aluno3747;1
853;0.76;-1.0;0.82;0.65;0.0;0.0;-1.0;-1.0;0.5;-1.0;aluno3750;1
854;0.82;-1.0;0.97;0.75;0.71;0.6799999999999999;-1.0;-1.0;0.78;-1.0;aluno3751;1
855;0.77;-1.0;0.0;0.9;0.0;0.86;-1.0;-1.0;0.0;-1.0;aluno3756;1
856;0.8800000000000001;-1.0;0.74;0.6799999999999999;0.52;0.62;-1.0;-1.0;0.7;-1.0;aluno3757;1
857;0.7;-1.0;0.93;0.73;0.5;0.73;-1.0;-1.0;0.86;-1.0;aluno3758;1
858;0.75;-1.0;0.44000000000000006;0.85;0.54;0.5599999999999999;-1.0;-1.0;0.64;-1.0;aluno376;1
859;0.78;-1.0;0.6799999999999999;0.72;0.51;0.74;-1.0;-1.0;0.55;-1.0;aluno3760;1
860;0.8800000000000001;-1.0;0.8300000000000001;0.8;0.6;0.8400000000000001;-1.0;-1.0;0.53;-1.0;aluno3761;1
861;0.74;-1.0;0.8400000000000001;0.8800000000000001;0.67;0.86;-1.0;-1.0;0.61;-1.0;aluno3762;1
862;0.9199999999999999;-1.0;0.8300000000000001;0.77;0.8;0.58;-1.0;-1.0;0.93;-1.0;aluno3763;1
863;0.85;-1.0;0.7;1.0;0.52;0.74;-1.0;-1.0;0.51;-1.0;aluno3767;1
864;0.8699999999999999;-1.0;0.89;0.8400000000000001;0.6599999999999999;1.0;-1.0;-1.0;0.9199999999999999;-1.0;aluno3769;1
865;0.8400000000000001;-1.0;0.8;0.8;0.63;0.62;-1.0;-1.0;0.76;-1.0;aluno3770;1
866;0.76;-1.0;0.77;0.85;0.61;0.47000000000000003;-1.0;-1.0;0.51;-1.0;aluno3771;1
867;0.73;-1.0;0.76;0.6900000000000001;0.5;0.82;-1.0;-1.0;0.52;-1.0;aluno3773;1
868;0.67;-1.0;0.86;0.9;0.6900000000000001;0.82;-1.0;-1.0;0.65;-1.0;aluno3774;1
869;0.85;-1.0;0.95;0.77;0.67;0.74;-1.0;-1.0;0.51;-1.0;aluno3779;1
870;0.96;-1.0;0.8800000000000001;0.85;0.9099999999999999;0.9199999999999999;-1.0;-1.0;1.0;-1.0;aluno3781;1
871;0.82;-1.0;0.6900000000000001;0.79;0.6799999999999999;0.0;-1.0;-1.0;0.85;-1.0;aluno3786;1
872;0.9400000000000001;-1.0;0.7;0.75;0.5900000000000001;0.54;-1.0;-1.0;0.8400000000000001;-1.0;aluno3787;1
873;0.77;-1.0;0.8400000000000001;0.9;0.53;0.96;-1.0;-1.0;0.5;-1.0;aluno3788;1
874;0.8800000000000001;-1.0;0.82;0.74;0.61;0.5900000000000001;-1.0;-1.0;0.8699999999999999;-1.0;aluno3789;1
875;0.72;-1.0;0.9099999999999999;0.79;0.74;0.8400000000000001;-1.0;-1.0;0.9199999999999999;-1.0;aluno3792;1
876;0.8699999999999999;-1.0;0.9199999999999999;0.8;0.8099999999999999;0.96;-1.0;-1.0;0.86;-1.0;aluno3793;1
877;0.8300000000000001;-1.0;0.9400000000000001;0.85;0.7;0.9;-1.0;-1.0;0.85;-1.0;aluno3794;1
878;0.82;-1.0;0.5;0.9099999999999999;0.6;0.5900000000000001;-1.0;-1.0;0.5700000000000001;-1.0;aluno3796;1
879;0.8800000000000001;-1.0;0.79;0.8800000000000001;0.8099999999999999;0.6799999999999999;-1.0;-1.0;0.93;-1.0;aluno3797;1
880;-1.0;-1.0;0.52;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;aluno38;1
881;0.73;-1.0;0.79;0.93;0.71;0.9800000000000001;-1.0;-1.0;0.0;-1.0;aluno3804;1
882;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.58;-1.0;aluno3805;1
883;0.95;-1.0;0.77;0.8;0.85;0.9099999999999999;-1.0;-1.0;0.67;-1.0;aluno381;1
884;0.72;-1.0;0.62;0.6900000000000001;0.5;0.0;-1.0;-1.0;0.6;-1.0;aluno3811;1
885;0.79;-1.0;0.75;0.77;0.77;1.0;-1.0;-1.0;0.0;-1.0;aluno3812;1
886;0.76;-1.0;0.8400000000000001;0.76;0.6799999999999999;0.64;-1.0;-1.0;0.0;-1.0;aluno3816;1
887;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;aluno3829;1
888;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.52;aluno3838;1
889;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;0.67;0.73;aluno3839;1
890;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;aluno3840;1
891;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.93;-1.0;0.82;0.61;aluno3841;1
892;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;1.0;-1.0;-1.0;0.77;-1.0;aluno3842;1
893;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3843;1
894;0.9;-1.0;0.82;0.79;0.52;1.0;-1.0;-1.0;0.51;-1.0;aluno3844;1
895;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3845;1
896;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;aluno3846;1
897;0.85;-1.0;0.8699999999999999;0.78;0.8099999999999999;0.73;-1.0;-1.0;0.72;-1.0;aluno3848;1
898;-1.0;-1.0;0.6900000000000001;0.67;0.6799999999999999;0.64;-1.0;-1.0;0.9;-1.0;aluno3849;1
899;0.95;-1.0;0.72;0.7;0.64;0.8400000000000001;-1.0;-1.0;0.52;-1.0;aluno385;1
900;0.9;-1.0;0.8400000000000001;0.86;0.76;1.0;-1.0;-1.0;0.9099999999999999;-1.0;aluno3851;1
901;0.62;-1.0;0.85;0.8800000000000001;0.71;0.8;-1.0;-1.0;0.5599999999999999;-1.0;aluno3852;1
902;0.8800000000000001;-1.0;0.67;0.86;0.54;0.86;-1.0;-1.0;0.62;-1.0;aluno3853;1
