;ARQ1000_grau;ARQ1001_grau;ARQ1002_grau;ARQ1101_grau;ARQ1102_grau;ARQ1103_grau;ART1020_grau;ART1027_grau;ART1028_grau;ART1029_grau;ART1210_grau;ART1420_grau;CRE0700_grau;CRE1100_grau;HIS1430_grau;MAT1071_grau;MAT1072_grau;SOC1139_grau;id;semestre
1555;-1.0;0.74;-1.0;-1.0;0.6;-1.0;-1.0;0.8800000000000001;-1.0;0.8400000000000001;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3925;2
1556;0.76;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.93;-1.0;0.51;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;aluno3926;1
1557;-1.0;0.6;-1.0;-1.0;0.06999999999999999;-1.0;-1.0;0.0;-1.0;0.0;0.54;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3926;2
1558;0.85;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.85;-1.0;0.8099999999999999;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.52;-1.0;-1.0;aluno3929;1
1559;-1.0;0.9400000000000001;-1.0;-1.0;0.8;-1.0;-1.0;0.99;-1.0;0.8400000000000001;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3929;2
1560;0.89;-1.0;-1.0;0.79;-1.0;-1.0;0.95;-1.0;0.77;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;aluno3930;1
1561;-1.0;0.9800000000000001;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;1.0;-1.0;0.64;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3930;2
1562;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;aluno3934;1
1563;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.33999999999999997;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;0.5700000000000001;-1.0;aluno3934;2
1564;0.8099999999999999;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.8099999999999999;-1.0;0.75;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;0.61;-1.0;-1.0;aluno3935;1
1565;-1.0;0.8300000000000001;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;0.9800000000000001;-1.0;0.8;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3935;2
1566;0.97;-1.0;-1.0;0.8;-1.0;-1.0;0.8300000000000001;-1.0;0.9099999999999999;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;aluno3937;1
1567;-1.0;0.8;-1.0;-1.0;0.72;-1.0;-1.0;0.95;-1.0;0.86;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3937;2
1568;0.85;-1.0;-1.0;0.79;-1.0;-1.0;0.9;-1.0;0.6799999999999999;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;0.52;-1.0;-1.0;aluno3938;1
1569;-1.0;0.82;-1.0;-1.0;0.8;-1.0;-1.0;0.86;-1.0;-1.0;0.93;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;aluno3938;2
1570;0.85;-1.0;-1.0;0.8;-1.0;-1.0;0.9800000000000001;-1.0;0.9199999999999999;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;aluno394;1
1571;-1.0;0.8;-1.0;-1.0;0.77;-1.0;-1.0;1.0;-1.0;1.0;0.95;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;aluno394;2
1572;0.74;-1.0;-1.0;0.78;-1.0;-1.0;0.36;-1.0;0.76;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;aluno3941;1
1573;-1.0;0.58;-1.0;-1.0;0.53;-1.0;-1.0;0.9199999999999999;-1.0;0.61;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3941;2
1574;0.82;-1.0;-1.0;0.7;-1.0;-1.0;0.8;-1.0;0.51;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;aluno3943;1
1575;-1.0;0.79;-1.0;-1.0;0.54;-1.0;-1.0;0.0;-1.0;0.5;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3943;2
1576;0.78;-1.0;-1.0;0.74;-1.0;-1.0;0.6900000000000001;-1.0;0.79;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;aluno3944;1
1577;-1.0;0.53;-1.0;-1.0;0.13999999999999999;-1.0;-1.0;0.82;-1.0;0.8;0.71;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3944;2
1578;0.7;-1.0;-1.0;0.67;-1.0;-1.0;0.8300000000000001;-1.0;0.5700000000000001;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;aluno3947;1
1579;-1.0;0.6799999999999999;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.8400000000000001;-1.0;0.6;0.9;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;aluno3947;2
1580;0.8300000000000001;-1.0;-1.0;0.89;-1.0;-1.0;0.77;-1.0;0.8699999999999999;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;aluno3948;1
1581;-1.0;0.8699999999999999;-1.0;-1.0;0.8;-1.0;-1.0;0.9400000000000001;-1.0;0.75;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3948;2
1582;0.6599999999999999;-1.0;-1.0;0.73;-1.0;-1.0;0.85;-1.0;0.65;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;aluno3950;1
1583;-1.0;0.67;-1.0;-1.0;0.78;-1.0;-1.0;0.0;-1.0;0.51;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3950;2
1584;0.71;-1.0;-1.0;0.73;-1.0;-1.0;1.0;-1.0;0.64;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno3955;1
1585;-1.0;0.73;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;0.8699999999999999;-1.0;0.79;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3955;2
1586;0.8300000000000001;-1.0;-1.0;0.8;-1.0;-1.0;0.79;-1.0;0.7;-1.0;-1.0;0.52;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;aluno3958;1
1587;-1.0;0.72;-1.0;-1.0;0.76;-1.0;-1.0;0.9;-1.0;0.78;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3958;2
1588;0.89;-1.0;-1.0;0.61;-1.0;-1.0;0.8;-1.0;0.61;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;aluno396;1
1589;-1.0;0.6900000000000001;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.75;-1.0;0.8800000000000001;0.75;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;aluno396;2
1590;0.6900000000000001;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.8300000000000001;-1.0;0.5900000000000001;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.18;-1.0;-1.0;aluno3963;1
1591;-1.0;0.5599999999999999;-1.0;-1.0;0.54;-1.0;-1.0;0.86;-1.0;0.63;0.82;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;aluno3963;2
1592;0.82;-1.0;-1.0;0.74;-1.0;-1.0;0.64;-1.0;0.73;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;aluno3967;1
1593;-1.0;0.55;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;0.9199999999999999;-1.0;0.64;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3967;2
1594;0.76;-1.0;-1.0;0.8;-1.0;-1.0;0.6900000000000001;-1.0;0.71;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;aluno3969;1
1595;-1.0;0.58;-1.0;-1.0;0.63;-1.0;-1.0;0.9199999999999999;-1.0;0.51;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3969;2
1596;1.0;-1.0;-1.0;0.79;-1.0;-1.0;0.8099999999999999;-1.0;0.82;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;aluno397;1
1597;-1.0;0.8099999999999999;-1.0;-1.0;0.71;-1.0;-1.0;0.9199999999999999;-1.0;0.93;1.0;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;aluno397;2
1598;0.79;-1.0;-1.0;0.7;-1.0;-1.0;0.8099999999999999;-1.0;0.6599999999999999;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;aluno3971;1
1599;-1.0;0.5599999999999999;-1.0;-1.0;0.58;-1.0;-1.0;0.85;-1.0;0.5;0.8300000000000001;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;aluno3971;2
1600;0.8699999999999999;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;0.9;-1.0;0.96;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;aluno3972;1
1601;-1.0;0.8400000000000001;-1.0;-1.0;0.89;-1.0;-1.0;0.9199999999999999;-1.0;0.8400000000000001;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3972;2
1602;0.6599999999999999;-1.0;-1.0;0.73;-1.0;-1.0;0.85;-1.0;0.73;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;aluno3973;1
1603;-1.0;0.71;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.0;-1.0;0.63;0.13;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3973;2
1604;0.74;-1.0;-1.0;0.8;-1.0;-1.0;0.8;-1.0;0.63;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;aluno3974;1
1605;-1.0;0.6;-1.0;-1.0;0.7;-1.0;-1.0;0.78;-1.0;0.65;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3974;2
1606;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.73;aluno3975;1
1607;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;0.53;-1.0;aluno3975;2
1608;0.54;-1.0;-1.0;0.73;-1.0;-1.0;0.9099999999999999;-1.0;0.71;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;aluno3976;1
1609;-1.0;0.82;-1.0;-1.0;0.75;-1.0;-1.0;0.78;-1.0;0.5700000000000001;0.76;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;aluno3976;2
1610;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.63;aluno3978;1
1611;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3978;2
1612;0.8;-1.0;-1.0;0.22000000000000003;-1.0;-1.0;0.7;-1.0;0.13;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;0.38;-1.0;-1.0;aluno398;1
1613;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;-1.0;0.0;0.18;-1.0;0.19;-1.0;-1.0;-1.0;-1.0;0.27999999999999997;-1.0;-1.0;aluno398;2
1614;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;aluno3980;1
1615;-1.0;0.82;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;aluno3980;2
1616;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;aluno3981;1
1617;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;0.73;-1.0;0.75;0.73;aluno3981;2
1618;0.9199999999999999;-1.0;-1.0;0.8;-1.0;-1.0;0.9099999999999999;-1.0;0.8699999999999999;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;aluno3983;1
1619;-1.0;0.8699999999999999;-1.0;-1.0;0.77;-1.0;-1.0;0.9099999999999999;-1.0;0.82;0.8800000000000001;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;aluno3983;2
1620;0.77;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.8699999999999999;-1.0;0.65;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;aluno3986;1
1621;-1.0;0.8;-1.0;-1.0;0.71;-1.0;-1.0;0.9099999999999999;-1.0;0.73;0.73;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;aluno3986;2
1622;0.8300000000000001;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.9099999999999999;-1.0;0.8099999999999999;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;aluno399;1
1623;-1.0;0.6799999999999999;-1.0;-1.0;0.79;-1.0;-1.0;0.8699999999999999;-1.0;0.78;0.8699999999999999;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;aluno399;2
1624;0.8099999999999999;-1.0;-1.0;0.74;-1.0;-1.0;0.65;-1.0;0.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;aluno3991;1
1625;-1.0;0.8;-1.0;-1.0;0.61;-1.0;-1.0;0.7;0.6;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;aluno3991;2
1626;0.85;-1.0;-1.0;0.78;-1.0;-1.0;0.78;-1.0;0.8;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;aluno3993;1
1627;-1.0;0.71;-1.0;-1.0;0.74;-1.0;-1.0;0.93;-1.0;0.74;0.8099999999999999;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;aluno3993;2
1628;0.72;-1.0;-1.0;0.42000000000000004;-1.0;-1.0;0.93;-1.0;0.51;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno3995;1
1629;-1.0;0.76;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;0.71;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno3995;2
1630;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;0.9;-1.0;0.74;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4;1
1631;-1.0;0.6799999999999999;-1.0;-1.0;0.75;-1.0;-1.0;0.9199999999999999;-1.0;0.78;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4;2
1632;0.9199999999999999;-1.0;-1.0;0.62;-1.0;-1.0;0.73;-1.0;0.8099999999999999;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;aluno40;1
1633;-1.0;0.5900000000000001;-1.0;-1.0;0.73;-1.0;-1.0;0.96;-1.0;0.61;0.8699999999999999;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;aluno40;2
1634;0.8;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.96;-1.0;0.6799999999999999;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;aluno4000;1
1635;-1.0;0.85;-1.0;-1.0;0.7;-1.0;-1.0;0.9099999999999999;-1.0;0.6799999999999999;1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;aluno4000;2
1636;0.86;-1.0;-1.0;0.51;-1.0;-1.0;0.76;-1.0;0.16999999999999998;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.06;-1.0;-1.0;aluno4001;1
1637;-1.0;0.63;-1.0;-1.0;0.0;-1.0;-1.0;0.74;0.1;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;0.22000000000000003;-1.0;-1.0;aluno4001;2
1638;0.85;-1.0;-1.0;0.7;-1.0;-1.0;0.76;-1.0;0.58;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;aluno4005;1
1639;-1.0;0.85;-1.0;-1.0;0.72;-1.0;-1.0;0.9199999999999999;-1.0;0.67;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4005;2
1640;0.77;-1.0;-1.0;0.64;-1.0;-1.0;0.9;-1.0;0.61;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;aluno401;1
1641;-1.0;0.5700000000000001;-1.0;-1.0;0.22000000000000003;-1.0;-1.0;0.86;-1.0;0.79;0.85;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;aluno401;2
1642;0.72;-1.0;-1.0;0.76;-1.0;-1.0;0.8699999999999999;-1.0;0.8;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;aluno4010;1
1643;-1.0;0.72;-1.0;-1.0;0.0;-1.0;-1.0;0.86;-1.0;0.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4010;2
1644;0.8800000000000001;-1.0;-1.0;0.65;-1.0;-1.0;0.85;-1.0;0.6799999999999999;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;aluno4011;1
1645;-1.0;0.67;-1.0;-1.0;0.73;-1.0;-1.0;1.0;-1.0;0.73;0.93;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;aluno4011;2
1646;0.77;-1.0;-1.0;0.8;-1.0;-1.0;0.78;-1.0;0.65;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;aluno4012;1
1647;-1.0;0.75;-1.0;-1.0;0.73;-1.0;-1.0;0.82;-1.0;0.55;0.8699999999999999;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;aluno4012;2
1648;0.73;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.86;-1.0;0.62;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno4013;1
1649;-1.0;0.9;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.8800000000000001;-1.0;0.78;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4013;2
1650;0.8;-1.0;-1.0;0.61;-1.0;-1.0;0.82;-1.0;0.22999999999999998;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;aluno4014;1
1651;-1.0;0.6900000000000001;-1.0;-1.0;0.0;-1.0;-1.0;0.74;0.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4014;2
1652;0.86;-1.0;-1.0;0.72;-1.0;-1.0;0.8300000000000001;-1.0;0.5599999999999999;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno4017;1
1653;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.0;-1.0;0.5900000000000001;0.8099999999999999;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4017;2
1654;0.78;-1.0;-1.0;0.72;-1.0;-1.0;0.7;-1.0;0.52;-1.0;-1.0;0.33999999999999997;-1.0;-1.0;-1.0;0.25;-1.0;-1.0;aluno4018;1
1655;-1.0;0.6799999999999999;-1.0;-1.0;0.5;-1.0;-1.0;0.85;-1.0;0.6;0.71;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4018;2
1656;0.6799999999999999;-1.0;-1.0;0.82;-1.0;-1.0;0.85;-1.0;0.8;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;aluno4022;1
1657;-1.0;0.76;-1.0;-1.0;0.62;-1.0;-1.0;0.96;-1.0;0.71;0.85;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;aluno4022;2
1658;0.0;-1.0;-1.0;0.54;-1.0;-1.0;0.8300000000000001;-1.0;0.4;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;aluno4028;1
1659;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4028;2
1660;-1.0;0.5700000000000001;-1.0;0.41;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;1.0;-1.0;0.38;-1.0;-1.0;aluno403;1
1661;-1.0;-1.0;0.7;0.64;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;aluno403;2
1662;0.8400000000000001;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.8699999999999999;-1.0;0.9099999999999999;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;aluno4032;1
1663;-1.0;0.76;-1.0;-1.0;0.89;-1.0;-1.0;0.96;-1.0;0.78;0.93;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;aluno4032;2
1664;0.82;-1.0;-1.0;0.65;-1.0;-1.0;0.73;-1.0;0.5;-1.0;-1.0;0.53;-1.0;-1.0;-1.0;0.61;-1.0;-1.0;aluno4034;1
1665;-1.0;0.75;-1.0;-1.0;0.5;-1.0;-1.0;0.0;-1.0;0.6;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4034;2
1666;0.9199999999999999;-1.0;-1.0;0.71;-1.0;-1.0;0.78;-1.0;0.7;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;aluno404;1
1667;-1.0;0.82;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.8300000000000001;-1.0;0.9;0.8;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;aluno404;2
1668;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;aluno4040;1
1669;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4040;2
1670;0.76;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;0.95;-1.0;0.76;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;aluno4042;1
1671;-1.0;0.86;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.96;-1.0;0.9400000000000001;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4042;2
1672;-1.0;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;aluno4043;1
1673;-1.0;0.82;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4043;2
1674;0.8800000000000001;-1.0;-1.0;0.79;-1.0;-1.0;0.86;-1.0;0.63;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.06;-1.0;-1.0;aluno4046;1
1675;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;0.58;0.9199999999999999;0.8699999999999999;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;aluno4046;2
1676;0.74;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;0.9800000000000001;-1.0;0.8800000000000001;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;aluno4047;1
1677;-1.0;0.71;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;0.9;-1.0;0.9;0.8800000000000001;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;aluno4047;2
1678;0.79;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.82;-1.0;0.55;-1.0;-1.0;0.41;-1.0;-1.0;-1.0;0.11000000000000001;-1.0;-1.0;aluno4049;1
1679;-1.0;0.65;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.8699999999999999;-1.0;0.6;0.8099999999999999;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;aluno4049;2
1680;0.73;-1.0;-1.0;0.72;-1.0;-1.0;0.75;-1.0;0.54;-1.0;-1.0;0.37;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;aluno4051;1
1681;-1.0;0.82;-1.0;-1.0;0.52;-1.0;-1.0;0.6799999999999999;-1.0;0.6900000000000001;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno4051;2
1682;0.8;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.8;-1.0;0.67;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;aluno4057;1
1683;-1.0;0.7;-1.0;-1.0;0.63;-1.0;-1.0;0.9;-1.0;0.65;0.93;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;aluno4057;2
1684;0.8300000000000001;-1.0;-1.0;0.74;-1.0;-1.0;0.7;-1.0;0.53;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno4058;1
1685;-1.0;0.5900000000000001;-1.0;-1.0;0.6;-1.0;-1.0;0.55;-1.0;0.51;0.9099999999999999;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;aluno4058;2
1686;0.64;-1.0;-1.0;0.26;-1.0;-1.0;0.8300000000000001;-1.0;0.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;0.06999999999999999;-1.0;-1.0;aluno4060;1
1687;-1.0;0.0;-1.0;0.01;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;aluno4060;2
